date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:49	668941/668941	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:57:39%20GMT	https://goodtoys.com.ua/ua/category/figurki-cherepashki-nindzya/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/figurki-cherepashki-nindzya/index.html	(from https://goodtoys.com.ua/ua/)
13:57:52	703603/703603	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:57:45%20GMT	https://goodtoys.com.ua/ua/category/figurki-svinka-peppa/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/figurki-svinka-peppa/index.html	(from https://goodtoys.com.ua/ua/)
13:57:59	723385/723385	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:57:51%20GMT	https://goodtoys.com.ua/ua/category/bukvy-i-tsifry/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/bukvy-i-tsifry/index.html	(from https://goodtoys.com.ua/ua/)
13:57:59	663434/663434	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:57:48%20GMT	https://goodtoys.com.ua/ua/category/kukly-mlp/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/kukly-mlp/index.html	(from https://goodtoys.com.ua/ua/)
13:57:59	595211/595211	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:57:52%20GMT	https://goodtoys.com.ua/ua/category/nabory-fokusnika/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/nabory-fokusnika/index.html	(from https://goodtoys.com.ua/ua/)
13:58:08	758336/758336	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:00%20GMT	https://goodtoys.com.ua/ua/category/pazly/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/pazly/index.html	(from https://goodtoys.com.ua/ua/)
13:58:08	743571/743571	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:57:55%20GMT	https://goodtoys.com.ua/ua/category/doski-dlja-risovanija/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/doski-dlja-risovanija/index.html	(from https://goodtoys.com.ua/ua/)
13:58:09	742006/742006	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:03%20GMT	https://goodtoys.com.ua/ua/category/nauchnye-igrypribory/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/nauchnye-igrypribory/index.html	(from https://goodtoys.com.ua/ua/)
13:58:17	756295/756295	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:06%20GMT	https://goodtoys.com.ua/ua/category/plakaty-obuchajushie/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/plakaty-obuchajushie/index.html	(from https://goodtoys.com.ua/ua/)
13:58:21	715002/715002	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:10%20GMT	https://goodtoys.com.ua/ua/category/mikroskopy-teleskopy/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/mikroskopy-teleskopy/index.html	(from https://goodtoys.com.ua/ua/)
13:58:23	683127/683127	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:16%20GMT	https://goodtoys.com.ua/ua/category/govorjashie-knigi-i-ruchki/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/govorjashie-knigi-i-ruchki/index.html	(from https://goodtoys.com.ua/ua/)
13:58:26	698715/698715	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:13%20GMT	https://goodtoys.com.ua/ua/category/3d-pazly/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/3d-pazly/index.html	(from https://goodtoys.com.ua/ua/)
13:58:27	785795/785795	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:21%20GMT	https://goodtoys.com.ua/ua/category/kubiki-rubika/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/kubiki-rubika/index.html	(from https://goodtoys.com.ua/ua/)
13:58:28	566426/566426	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:17%20GMT	https://goodtoys.com.ua/ua/category/kovriki-tancevalnye/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/kovriki-tancevalnye/index.html	(from https://goodtoys.com.ua/ua/)
13:58:38	736172/736172	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:30%20GMT	https://goodtoys.com.ua/ua/category/derevyani-golovolomki/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/derevyani-golovolomki/index.html	(from https://goodtoys.com.ua/ua/)
13:58:38	749073/749073	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:25%20GMT	https://goodtoys.com.ua/ua/category/golovolomki-dlya-puteshestviya/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/golovolomki-dlya-puteshestviya/index.html	(from https://goodtoys.com.ua/ua/)
13:58:41	723243/723243	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:28%20GMT	https://goodtoys.com.ua/ua/category/metallicheskie-golovolomki/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/metallicheskie-golovolomki/index.html	(from https://goodtoys.com.ua/ua/)
13:58:44	698682/698682	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:32%20GMT	https://goodtoys.com.ua/ua/category/zmiyka-rubika/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/zmiyka-rubika/index.html	(from https://goodtoys.com.ua/ua/)
13:58:45	711569/711569	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:38%20GMT	https://goodtoys.com.ua/ua/category/shariki-dlja-suhogo-basejna/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/shariki-dlja-suhogo-basejna/index.html	(from https://goodtoys.com.ua/ua/)
13:58:51	704128/704128	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:40%20GMT	https://goodtoys.com.ua/ua/category/palatki-s-tonnelem/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/palatki-s-tonnelem/index.html	(from https://goodtoys.com.ua/ua/)
13:58:52	599861/599861	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:45%20GMT	https://goodtoys.com.ua/ua/category/simpl-dimpl/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/simpl-dimpl/index.html	(from https://goodtoys.com.ua/ua/)
13:58:57	718292/718292	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:43%20GMT	https://goodtoys.com.ua/ua/category/palatki-dlja-malchikov/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/palatki-dlja-malchikov/index.html	(from https://goodtoys.com.ua/ua/)
13:58:59	705737/705737	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:52%20GMT	https://goodtoys.com.ua/ua/category/igrushki-pop-it/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/igrushki-pop-it/index.html	(from https://goodtoys.com.ua/ua/)
13:59:00	686209/686209	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:48%20GMT	https://goodtoys.com.ua/ua/category/palatki-dlja-devochek/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/palatki-dlja-devochek/index.html	(from https://goodtoys.com.ua/ua/)
13:59:01	619835/619835	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:55%20GMT	https://goodtoys.com.ua/ua/category/spinnery/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/spinnery/index.html	(from https://goodtoys.com.ua/ua/)
13:59:11	652250/652250	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:58:58%20GMT	https://goodtoys.com.ua/ua/category/fur-real-friends-frf/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/fur-real-friends-frf/index.html	(from https://goodtoys.com.ua/ua/)
13:59:12	749451/749451	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:01%20GMT	https://goodtoys.com.ua/ua/category/zhivotnye/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/zhivotnye/index.html	(from https://goodtoys.com.ua/ua/)
13:59:13	575364/575364	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:00%20GMT	https://goodtoys.com.ua/ua/category/furby-ferbi/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/furby-ferbi/index.html	(from https://goodtoys.com.ua/ua/)
13:59:15	660269/660269	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:04%20GMT	https://goodtoys.com.ua/ua/category/povtorjushki/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/povtorjushki/index.html	(from https://goodtoys.com.ua/ua/)
13:59:22	727020/727020	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:13%20GMT	https://goodtoys.com.ua/ua/category/raskraski-wortex-woods/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/raskraski-wortex-woods/index.html	(from https://goodtoys.com.ua/ua/)
13:59:26	643184/643184	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:15%20GMT	https://goodtoys.com.ua/ua/category/vyshivka-krestikom/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/vyshivka-krestikom/index.html	(from https://goodtoys.com.ua/ua/)
13:59:28	693459/693459	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:18%20GMT	https://goodtoys.com.ua/ua/category/gravyury/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/gravyury/index.html	(from https://goodtoys.com.ua/ua/)
13:59:30	693055/693055	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:21%20GMT	https://goodtoys.com.ua/ua/category/podramniki-i-kholsty/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/podramniki-i-kholsty/index.html	(from https://goodtoys.com.ua/ua/)
13:59:32	685496/685496	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:22%20GMT	https://goodtoys.com.ua/ua/category/3d-ruchki/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/3d-ruchki/index.html	(from https://goodtoys.com.ua/ua/)
13:59:39	742552/742552	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:28%20GMT	https://goodtoys.com.ua/ua/category/kineticheskiy-pesok/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/kineticheskiy-pesok/index.html	(from https://goodtoys.com.ua/ua/)
13:59:42	742311/742311	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:30%20GMT	https://goodtoys.com.ua/ua/category/mozaika/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/mozaika/index.html	(from https://goodtoys.com.ua/ua/)
13:59:46	727467/727467	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:35%20GMT	https://goodtoys.com.ua/ua/category/slaymy-lizuny/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/slaymy-lizuny/index.html	(from https://goodtoys.com.ua/ua/)
13:59:47	765244/765244	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202023%2011:59:32%20GMT	https://goodtoys.com.ua/ua/category/plastilin/	D:/web/goodtoys/goodtoys/goodtoys.com.ua/ua/category/plastilin/index.html	(from https://goodtoys.com.ua/ua/)
